commit_msg,labels
"KAFKA-9232; Coordinator new member timeout does not work for JoinGroup v3 and below (#7753)The v3 JoinGroup logic does not properly complete the initial heartbeat for new members, which then expires after the static 5 minute timeout if the member does not rejoin. The core issue is in the `shouldKeepAlive` method, which returns false when it should return true because of an inconsistent timeout check.Reviewers: Jason Gustafson <jason@confluent.io>",5
"MINOR: Add system test for optimization upgrades (#5912)This is a new system test testing for optimizing an existing topology. This test takes the following steps1. Start a Kafka Streams application that uses a selectKey then performs 3 groupByKey() operations and 1 join creating four repartition topics2. Verify all instances start and process data3. Stop all instances and verify stopped4. For each stopped instance update the config for TOPOLOGY_OPTIMIZATION to all then restart the instance and verify the instance has started successfully also verifying Kafka Streams reduced the number of repartition topics from 4 to 15. Verify that each instance is processing data from the aggregation, reduce, and join operationStop all instances and verify the shut down is complete.6. For testing I ran two passes of the system test with 25 repeats for a total of 50 test runs.All test runs passedReviewers: Matthias J. Sax <matthias@confluent.io>, Bill Bejeck <bill@confluent.io>, Guozhang Wang <wangguoz@gmail.com>",5
KAFKA-5822; Consistent log formatting of topic partitionsAuthor: Jason Gustafson <jason@confluent.io>Reviewers: Ismael Juma <ismael@juma.me.uk>Closes #3778 from hachikuji/KAFKA-5822,5
"KAFKA-12906; Added RecordDeserializationException containing partition and offset  (#10836)As documented in KIP-334 (https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=87297793), we should add a new RecordDeserializationException, which is raised by the consumer when failing to parse a record. This allows the consumer to decide to take an action such as to shut down or skip past the record. Reviewers: Jason Gustafson <jason@confluent.io>",5
MINOR: Upgrade ducktape to 0.7.5 (#6197)Reviewed-by: Colin P. McCabe <cmccabe@apache.org>,2
"KAFKA-5081: Force jackson-annotations to a single version matching expected Jackson version**JIRA ticket:** [KAFKA-5081 two versions of jackson-annotations-xxx.jar in distribution tgz](https://issues.apache.org/jira/browse/KAFKA-5081)**Solutions:**1. accept this merge request **_OR_**2. upgrade jackson libraries to version **_2.9.x_** (currently available as a pre-release only)**Related jackson issue:** [Add explicit \`jackson-annotations\` dependency version for \`jackson-databind\`](https://github.com/FasterXML/jackson-databind/issues/1545)**Note:** previous (equivalent) merge request #2900 ended up deep in the sand with swarm of messages due to flaky test, so I opted to close it and to open this one.ijuma: FYIAuthor: dejan2609 <dejan2609@gmail.com>Reviewers: Ewen Cheslack-Postava <ewen@confluent.io>Closes #3116 from dejan2609/KAFKA-5081",5
"[MINOR]: Fix typo in Fetcher comment (#7934)Reviewers: Ron Dagostino <rndgstn@gmail.com>, Rajini Sivaram <rajinisivaram@googlemail.com>",5
"KAFKA-13435; Static membership protocol should let the leader skip assignment (KIP-814) (#11688)This patch implements KIP-814 as described here: https://cwiki.apache.org/confluence/display/KAFKA/KIP-814%3A+Static+membership+protocol+should+let+the+leader+skip+assignment.Reviewers: Luke Chen <showuon@gmail.com>, Artem Livshits <alivshits@confluent.io>, Jason Gustafson <jason@confluent.io>",5
"MINOR: Improve confusing admin client shutdown logging (#10107)If the admin client is shutdown with some unfinished calls, we see messages such as the following in the log:```2021-02-09 11:08:05.964 DEBUG [AdminClient clientId=adminclient-1] Call(callName=fetchMetadata, deadlineMs=1612843805378) timed out at 9223372036854775807 after 1 attempt(s)```The problem is that we are using passing `Long.MaxValue` as the current time in `Call.fail` in order to ensure the call is timed out and we are discarding the original cause. The patch fixes the problem by setting `aborted=true` instead and preserving the original exception message.Reviewers: David Jacot <djacot@confluent.io>, Chia-Ping Tsai <chia7712@gmail.com>",5
merge from 0.8 da4512174b6f7c395ffe053a86d2c6bb19d2538a and resolve conflicts,5
KAFKA-8617: Use automated protocol for `EndTxn` API (#7029)Reviewers: Jason Gustafson <jason@confluent.io>,5
"KAFKA-13933: Fix stuck SSL unit tests in case of authentication failure (#12159)When there is an authentication error after the initial TCP connection, the selector never becomes READY, and these tests wait forever waiting for this state.This will happen while using an JDK like OpenJDK build that does not support the required cipher suites.Reviewers: Luke Chen <showuon@gmail.com>,  Tom Bentley <tbentley@redhat.com>, Divij Vaidya <diviv@amazon.com>",1
"KAFKA-8501: Removing key and value from exception message (#6904)Messages containing key and value were moved to the TRACE logging level, however the exception is still adding the key and value.This commits remove the key and value from StreamsException.Reviewers: Bill Bejeck <bbejeck@gmail.com>",4
"KAFKA-10847: improve throughput of stream-stream join with spurious left/outer join fix (#10917)The fix to avoid spurious left/outer stream-stream join results, showedvery low throughput for RocksDB, due to excessive creation of iterators.Instead of trying to emit left/outer stream-stream join result for everyinput record, this PR adds tracking of the lower timestamp bound ofleft/outer join candidates, and only tries to emit them (and create aniterator) if they are potentially old enough.Reviewers: Luke Chen <showuon@gmail.com>, Guozhang Wang <guozhang@confluent.io>, Sergio Peña <sergio@confluent.io>",5
"KAFKA-4203: Align broker default for max.message.bytes with Java producer default (#4154)Also: Improve error message, Add test, Minor code quality fixesVerified that the test fails if the broker default for max message bytes is lower or higher than the currently set value.Reviewers: Andrew Choi <andchoi@linkedin.com>, Viktor Somogyi <viktorsomogyi@gmail.com>, Guozhang Wang <wangguoz@gmail.com>",2
"MINOR: Rename unit test class for `MeteredTimestampedWindowStore` (#6826)Reviewers: Guozhang Wang <wangguoz@gmail.com>,  Bill Bejeck <bbejeck@gmail.com>",3
MINOR: Replace easymock with mockito in log4j-appender (#10852)Reviewers: Ismael Juma <ismael@juma.me.uk>,2
"KAFKA-5099; Replica Deletion Regression from KIP-101Replica deletion regressed from KIP-101. Replica deletion happens when a broker receives a StopReplicaRequest with delete=true. Ever since KAFKA-1911, replica deletion has been async, meaning the broker responds with a StopReplicaResponse simply after marking the replica directory as staged for deletion. This marking happens by moving a data log directory and its contents such as /tmp/kafka-logs1/t1-0 to a marked directory like /tmp/kafka-logs1/t1-0.8c9c4c0c61c44cc59ebeb00075a2a07f-delete, acting as a soft-delete. A scheduled thread later actually deletes the data. It appears that the regression occurs while the scheduled thread is actually trying to delete the data, which means the controller considers operations such as partition reassignment and topic deletion complete. But if you look at the log4j logs and data logs, you'll find that the soft-deleted data logs actually won't get deleted.The bug is that upon log deletion, we attempt to flush the LeaderEpochFileCache to the original file location instead of the moved file location. Restarting the broker actually allows for the soft-deleted directories to get deleted.This patch avoids the issue by simply not flushing the LeaderEpochFileCache upon log deletion.Author: Onur Karaman <okaraman@linkedin.com>Reviewers: Ismael Juma <ismael@juma.me.uk>, Jun Rao <junrao@gmail.com>Closes #2986 from onurkaraman/KAFKA-5099",2
KAFKA-2859: Fix deadlock in WorkerSourceTask.Author: Ewen Cheslack-Postava <me@ewencp.org>Reviewers: Gwen ShapiraCloses #554 from ewencp/kafka-2859-deadlock-worker-source-task,1
KAFKA-3407 - ErrorLoggingCallback trims helpful diagnostic information.This should help when diagnosing issues with the console producer. This allows the logger to use `exception` rather than `exception.getMessage()`.Author: Jeremy Custenborder <jcustenborder@gmail.com>Reviewers: Ewen Cheslack-Postava <ewen@confluent.io>Closes #1079 from jcustenborder/KAFKA-3407,5
"KAFKA-9159: The caller of sendListOffsetRequest need to handle retriable InvalidMetadata (#7665)Loop call Consumer.endOffsets Throw TimeoutException: Failed to get offsets by times in 30000ms after a leader change.Reviewers: Steven Lu, Guozhang Wang <wangguoz@gmail.com>",4
"MINOR: Catch Throwable in commitSourceTask()Author: Liquan Pei <liquanpei@gmail.com>Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>Closes #1402 from Ishiihara/source-task-commit-record",5
"KAFKA-12276: Add the quorum controller code (#10070)The quorum controller stores metadata in the KIP-500 metadata log, not in ApacheZooKeeper. Each controller node is a voter in the metadata quorum. The leader of thequorum is the active controller, which processes write requests. The followers are standbycontrollers, which replay the operations written to the log. If the active controller goes away,a standby controller can take its place.Like the ZooKeeper-based controller, the quorum controller is based on an event queuebacked by a single-threaded executor. However, unlike the ZK-based controller, the quorumcontroller can have multiple operations in flight-- it does not need to wait for one operationto be finished before starting another. Therefore, calls into the QuorumController returnCompleteableFuture objects which are completed with either a result or an error when theoperation is done. The QuorumController will also time out operations that have beensitting on the queue too long without being processed. In this case, the future is completedwith a TimeoutException.The controller uses timeline data structures to store multiple ""versions"" of its in-memory state simultaneously. ""Read operations"" read only committed state, which is slightly olderthan the most up-to-date in-memory state. ""Write operations"" read and write the latestin-memory state. However, we can not return a successful result for a write operation untilits state has been committed to the log. Therefore, if a client receives an RPC response, itknows that the requested operation has been performed, and can not be undone by acontroller failover.Reviewers: Jun Rao <junrao@gmail.com>, Ron Dagostino <rdagostino@confluent.io>",5
"KAFKA-6687: rewrite topology to allow reading the same topic multiple times in the DSL (#9582)Rewrite DSL topology to allow reading a topic or pattern multiple timesReviewers: Bruno Cadonna <cadonna@confluent.io>, Leah Thomas <lthomas@confluent.io>",5
"MINOR: Fix RecordContext Javadoc (#12130)A prior commit accidentally changed the javadoc for RecordContext.In reality, it is not reachable from api.Processor, only Processor.Reviewers: Guozhang Wang <guozhang@apache.org>",2
"MINOR: Specify character encoding in NetworkTestUtils (#5965)This attempts to address the flaky test `SaslAuthenticatorTest.testCannotReauthenticateWithDifferentPrincipal()` I was not able to reproduce locally even after 150 test runs in a loop, but given the error message:```org.junit.ComparisonFailure: expected:<[6QBJiMZ6o5AqbNAjDTDjWtQSa4alfuUWsYKIy2tt7dz5heDaWZlz21yr8Gl4uEJkQABQXeEL0UebdpufDb5k8SvReSK6wYwQ9huP-9]> but was:<[????ï¿½ï¿½ï¿½ï¿½????OAUTHBEARER]>````????ï¿½ï¿½ï¿½ï¿½????` seems to mean invalid UTF-8.We now specify the charset when writing out and reading in bytes.Reviewers: Ismael Juma <ismael@juma.me.uk>",1
"KAFKA-12981; Ensure LogSegment.maxTimestampSoFar and LogSegment.offsetOfMaxTimestampSoFar are read/updated in sync (#10960)This patch ensures that `maxTimestampSoFar` and `offsetOfMaxTimestampSoFar` are consistent with each others. It does so by storing them together. It relates to KIP-734 which exposes them via the admin client.Reviewers: Ismael Juma <ismael@juma.me.uk>, David Jacot <djacot@confluent.io>",5
"KAFKA-3459: Returning zero task configurations from a connector does not properly clean up existing taskshachikuji ewencp Can you take a look when you have time?Author: Liquan Pei <liquanpei@gmail.com>Reviewers: Jason Gustafson <jason@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>Closes #1248 from Ishiihara/kafka-3459",5
"Options in SyncProducerConfig and AsyncProducerConfig can leak, KAFKA-83git-svn-id: https://svn.apache.org/repos/asf/incubator/kafka/trunk@1154804 13f79535-47bb-0310-9956-ffa450edef68",1
"MINOR: Change ""no such session ID"" log to debug (#5316)Improve the log messages while at it and fix some code style issues.Reviewers: Ismael Juma <ismael@juma.me.uk>",0
"MINOR: refactor Log to get rid of ""return"" in nested anonymous function (#9162)Scala uses NonLocalReturnException to implement the control flow of returning from a nested anonymous function. That is anti-pattern so we should avoid using it in the hot methods.Reviewers: Ismael Juma <ismael@confluent.io>",5
"MINOR: typo in variable name ""unkownInfo""Author: Evgeny Veretennikov <evg.veretennikov@gmail.com>Reviewers: Apurva Mehta <apurva@confluent.io>, Ismael Juma <ismael@juma.me.uk>Closes #3433 from evis/unkown_info_typo",5
