commit_msg,labels
[FLINK-6830] [DataStream] Port window operator migration tests for Flink 1.3This commit also consolidates all Flink 1.1 and 1.2 window operatormigration tests to a single WindowOperatorMigrationTest class.Parameterization is used to test restoring from different previous Flinkversion snapshots.,2
[FLINK-6830] [fileSource] Port continuous file reader migration tests for Flink 1.3This commit also consolidates all Flink 1.1 and 1.2 migration tests intoa single ContinuousFileProcessingMigrationTest class. Parameterizationis used to test restore from different previous Flink versions.This closes #4059.,2
[FLINK-6815] Fix javadocs by upgrading genjavadoc-plugin_2.10.6 to 0.10,2
[FLINK-6852] Fix misuse of GCDThis closes #4077.,1
[FLINK-6859][table] remove delete useless times for improve StateCleaningCountTriggerThis closes #4085.,4
[FLINK-6820] Activate checkstyle for runtime/filecacheThis closes #4062.,2
[FLINK-6834] [table] Support scalar functions on Over WindowThis closes #4070.,1
[FLINK-6783] Changed passing index of type argument while extracting return type.,4
[FLINK-6772] [cep] Fix ordering (by timestamp) of matched events.,0
[FLINK-6817] [table] Add OverWindowWithPreceding class to guide users apply preceding in over windowThis closes #4055,1
[FLINK-6876] [streaming] Correct the comments of DataStream#assignTimestampsAndWatermarksThis closes #4092,5
[FLINK-6198] [cep] [doc] Update CEP documentation.,2
[FLINK-6198] [cep] [doc] Update CEP documentation.,2
"[hotfix] [scala] Fix instantiation of Scala serializers' config snapshot classesPrior to this commit, the configuration snapshot classes of Scalaserializers did not have the proper default empty constructor that isused for deserializing the configuration snapshot.Since some Scala serializers' config snapshots extend the JavaCompositeTypeSerializerConfigSnapshot, their config snapshot classes arealso changed to be implemented in Java since in Scala we can only call asingle base class constructor from subclasses.",4
"[FLINK-6869] [scala] Specify serialVersionUID for all Scala serializersPreviously, Scala serializers did not specify the serialVersionUID, andtherefore prohibited restore from previous Flink version snapshotsbecause the serializers' implementations changed.The serialVersionUIDs added in this commit are identical to what theywere (as generated by Java) in Flink 1.2, so that we can at leastrestore state that were written with the Scala serializers as of 1.2.",2
"[FLINK-6869] [core] Tolerate serialVersionUID mismatches for Scala and anonymous serializersThis commit lets the TypeSerializerSerializationProxy be tolerable forserialVersionUID mismatches when reading anonymous classed serializersor our Scala serializers.Our Scala serializers require this since they use Scala macros to begenerated at compile time, and therefore is not possible to fix acertain serialVersionUID for them. For non-generated Scala serializers,we still also need this because their serialVersionUIDs pre-1.3 mayvary depending on the Scala version used.This can be seen as a workaround, and should be reverted once 1.2savepoint compatibility is no longer maintained.This commit also updates the streaming state docs to educate the user toavoid using anonymous classes for their state serializers.This closes #4090.",1
[hotfix] [cep] Fix incorrect CompatibilityResult.requiresMigration calls in CEP,1
"[FLINK-6883] [core] Refactor TypeSerializer to not implement TypeDeserializerThe separation of the TypeDeserializer interface from the TypeSerializerbase class is due to the fact that additionally implementing theTypeDeserializer interface alters the generation order of anonymosserializer classes for Scala case classes and collections.Instead, the TypeDeserializer is now used as a mixin on theTypeDeserializerAdapter utility, which now serves as a bridge forboth directions (i.e. TypeSerializer to TypeDeserializer, and viceversa). No user interfaces are broken due to this change.",4
"[FLINK-6883] [tests] Add migration tests for Scala jobsThis commit adds migration ITCases for jobs written using the Scala API.An extra concern for migration of Scala jobs is that Scala case classesand collections use anonymous generated serializers, which may affectstate restore.This closes #4103.",1
[FLINK-6796] [tests] Use Environment's class loader in AbstractStreamOperatorTestHarnessGeneralize KeyedOneInputStreamOperatorTestHarnessGeneralize AbstractStreamOperatorTestHarness,3
"[FLINK-6803] [tests] Add test for PojoSerializer state upgradeThe added PojoSerializerUpgradeTest tests the state migration behaviour when theunderlying pojo type changes and one tries to recover from old state. Currentlynot all tests could be activated, because there still some pending issues to befixed first. We should arm these tests once the issues have been fixed.",0
[hotfix] [tests] Fix failing tests in AsyncWaitOperatorTest and StateBackendTestBase,3
"[FLINK-6803] [tests] Enhancements to PojoSerializerUpgradeTest1. Allow tests to ignore missing fields.2. Add equivalent tests which use POJOs as managed operator state.For 2, all tests have to be ignored for now until FLINK-6804 is fixed.",0
"[FLINK-6801] [core] Relax missing fields check when reading PojoSerializerConfigSnapshotPrior to this commit, when reading the PojoSerializerConfigSnapshot, ifthe underlying POJO type has a missing field, then the read would fail.Failing the deserialization of the config snapshot is too severe,because that would leave no oppurtunity to restore the checkpoint atall, whereas we should be able to restore the config and provide it tothe new PojoSerializer for the change of getting a convert deserializer.This commit changes this by only restoring the field names when readingthe PojoSerializerConfigSnapshot. In PojoSerializer.ensureCompatibility,the field name is used to lookup the fields of the new PojoSerializer.This change does not change the serialization format of thePojoSerializerConfigSnapshot.",5
"[FLINK-6801] [core] Allow deserialized PojoSerializer to have removed fieldsPrior to this commit, deserializing the PojoSerializer would fail whenwe encounter a missing field that existed in the POJO type before. It isactually perfectly fine to have a missing field; the deserializedPojoSerializer should simply skip reading the removed field's previouslyserialized values, i.e. much like how Java Object Serialization works.This commit relaxes the deserialization of the PojoSerializer, so that anull will be used as a placeholder value to indicate a removed fieldthat previously existed. De-/serialization and copying methods on thePojoSerializer will respect null Fields and simply skip them.",4
"[FLINK-6804] [state] Consistent state migration behaviour across state backendsPrior to this commit, memory and non-memory state backends behaveddifferently w.r.t. state migration. For the memory backends, we didnot require the new serializer to be compatible in order for the job toproceed after restore, because all state have already been deserializedto objects and the new serializer can always just be used as is.Therefore, the compatibility checks were not performed for the memorybackends, resulting in different code paths between the different statebackends.However, this inconsistent behaviour across backends will be confusingfor users. This commit adds the code path to check the newly registeredserializer's compatibility in the memory backends (even though it isn'trequired), and deliberately fails the job if the new serializer isincompatible.Note that the compatibiilty code paths will be truly unified andrequired for all backends once we have eager state registration.This closes #4073.",1
"[FLINK-6803] [tests] Fully enable PojoSerializerUpgradeTests for all state backendsWith the fixes for the PojoSerializer in, this commit fully enables alltests for upgrading the PojoSerializer for all state backends, whichotherwise could not pass before.This closes #4044.",4
[FLINK-6848] [doc] Update managed state docs to include Scala snippetsAdd an example of how to work with managed state in Scala.This closes #4072.,1
[FLINK-6899] [state] Create correctly sized state array in NestedMapsStateTableThis closes #4107.,1
"[FLINK-6833] [task] Fail StreamTask only due to async exception if it is runningIn order to resolve a race condition between a properly terminated StreamTask whichcleans up its resources (stopping asynchronous operations, etc.) and a cancelledasynchronous operation (e.g. asynchronous checkpointing operation), we check whetherthe StreamTask is still running before failing it externally.This closes #4058.",0
[FLINK-6744] [tests] Harden ExecutionGraphSchedulingTest.testDeployPipelinedConnectedComponentsTogetherIncrease the timeout for the verification check that the TaskManagerGateway#submitTaskmethod has been called.,3
[FLINK-6685] Adjust scopes of SafetyNetCloseableRegistry usagesThis closes #4108.,1
[hotfix] [tests] Fix failing Scala StatefulJobSavepointMigrationITCase,0
[FLINK-6884] [table] Improve confused exception information.This closes #4100,5
[FLINK-6776] [runtime] Use skip instead of seek for small forward repositioning in DFS streams,1
[FLNK-5354] [docs] Restructured Table API / SQL docs,2
[FLINK-6747] [table] [docs] Time attributes section addedThis closes #4020.,1
[FLINK-6745] [table] [docs] Updated Table API / SQL docs: OverviewThis closes #4013.,2
[FLINK-6746] [table] [docs] Updated Table API / SQL docs: Common APIThis closes #4012.,2
[FLINK-6749] [table] [docs] Updated Table API / SQL docs: SQL,2
[FLINK-6748] [table] [docs] Reworked Table API PageThis closes #4093.,1
[FLINK-6750] [table] [docs] Rework Table Sources & Sinks PageThis closes #4094.,1
[hotfix] Additional tests for HadoopDataInputStream#skip vs #seek,5
[hotfix] Removed lamba indices for type extraction for abstract classes,4
[FLINK-6930] [table] Forbid selecting window start/end on row-based Tumble/Slide windowsThis closes #4133,2
[FLINK-6886] [table] Fix conversion of Row Table to POJO.This closes #4102.,0
[FLINK-6602] [table] Prevent TableSources with empty time attribute names.This closes #4135.,2
[FLINK-6941] [table] Validate that start and end window properties are not accessed on over windows.This closes #4137.,5
[FLINK-6904] [cep] Support for quantifier range to CEP's pattern APIThis closes #4121,1
[FLINK-6929] [table] Add documentation for Table API over windows.This closes #4141.,2
[FLINK-6881] [FLINK-6896] [table] Creating a table from a POJO and defining a time attribute failsThis closes #4144.This closes #4111.,0
"[FLINK-6921] [serializer] Allow EnumValueSerializer to deal with appended enum valuesThe problem was that we don't check the bounds of the array with the enum names containedin the ScalaEnumSerializerConfigSnapshot.This PR also adds an Enumeration upgrade test which makes sure that appended fields aresupported without migration. Moreover, it checks that a field removal and an order changeleads to a required migration.This closes #4126.",1
"[FLINK-6948] [serializer] Harden EnumValueSerializer to detect changed enum indicesThis PR changes the seriailization format of the ScalaEnumSerializerConfigSnapshot to also include theordinal value of an enum value when being deserialized. This allows to detect if the ordinal valueshave been changed and, thus, if migration is required.IMPORTANT: This PR changes the serialization format of ScalaEnumSerializerConfigSnapshot.Remove backwards compatibility path for 1.3.1This closes #4142.",5
[FLINK-6922] [serializer] Remove Java serialization from Enum(Value)SerializerConfigSnapshotThis commit removes the use of Java serialization for serializing theenum class and constants in the Java EnumSerializerConfigSnapshot andScala ScalaEnumSerializerConfigSnapshot.This closes #4147.,5
[FLINK-6652] [core] Fix handling of delimiters split by buffers in DelimitedInputFormatThis closes #4088.,0
"[FLINK-6836] [tests] Fix YARNSessionCapacitySchedulerITCase to work with Hadoop 2.6.5, 2.7.3 and 2.8.0Due to MNG-5899, maven cannot resolve dependency reduced poms in a multi project build. Therefore,flink-yarn-tests pulls in a wrong version of org.apache.httpcomponents.httpclient which does not workwith Hadoop's ServletUtils together. As a solution we have to move the dependency management for thehttpclient and httpcore version into the parent pom.xml.Another problem is the version of these libraries which has been recently bumped. In 4.4, httpclientchanged its behaviour such that URLEncodedUtils#parse(String, Charset) now throws a NPE if the firstparameter is null. In 4.2.6, an empty list was returned instead. Due to this incompatibility, we revertedthe change and set the version to its previous value.Bump httpclient to 4.5.3 and httpcore to 4.4.6This closes #4120.",1
